run_id,session,start_ts,end_ts,model,dataset,tp,request_rate,max_concurrency,instr,rep,command,result_json,status,notes
G2_r3_rep3,C,1785523239.100,1785523406.060,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,3,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r3_rep3.json",results/raw/sessionC/bench/G2_r3_rep3.json,ok,achieved=2.65;RATE_SHORTFALL
G2_r4_rep1,C,1785523408.067,1785523557.471,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,4,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r4_rep1.json",results/raw/sessionC/bench/G2_r4_rep1.json,ok,achieved=3.17;RATE_SHORTFALL
G2_r4_rep2,C,1785523559.478,1785523703.426,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,4,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r4_rep2.json",results/raw/sessionC/bench/G2_r4_rep2.json,ok,achieved=3.23;RATE_SHORTFALL
G2_r4_rep3,C,1785523705.434,1785523869.688,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,4,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r4_rep3.json",results/raw/sessionC/bench/G2_r4_rep3.json,ok,achieved=3.37;RATE_SHORTFALL
G2_r5_rep1,C,1785523871.699,1785524094.483,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,5,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r5_rep1.json",results/raw/sessionC/bench/G2_r5_rep1.json,ok,achieved=3.67;RATE_SHORTFALL
G2_r5_rep2,C,1785524096.495,1785524319.187,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,5,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r5_rep2.json",results/raw/sessionC/bench/G2_r5_rep2.json,ok,achieved=3.76;RATE_SHORTFALL
G2_r5_rep3,C,1785524321.195,1785524476.971,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,5,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r5_rep3.json",results/raw/sessionC/bench/G2_r5_rep3.json,ok,achieved=3.96;RATE_SHORTFALL
G2_r6_rep1,C,1785524478.987,1785524666.205,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,6,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r6_rep1.json",results/raw/sessionC/bench/G2_r6_rep1.json,ok,achieved=4.15;RATE_SHORTFALL
G2_r6_rep2,C,1785524668.220,1785524839.931,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,6,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r6_rep2.json",results/raw/sessionC/bench/G2_r6_rep2.json,ok,achieved=4.25;RATE_SHORTFALL
G2_r6_rep3,C,1785524841.939,1785525011.830,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,6,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r6_rep3.json",results/raw/sessionC/bench/G2_r6_rep3.json,ok,achieved=4.44;RATE_SHORTFALL
G2_r8_rep1,C,1785525013.839,1785525150.614,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,8,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r8_rep1.json",results/raw/sessionC/bench/G2_r8_rep1.json,ok,achieved=4.29;RATE_SHORTFALL
G2_r8_rep2,C,1785525152.625,1785525277.603,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,8,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r8_rep2.json",results/raw/sessionC/bench/G2_r8_rep2.json,ok,achieved=5.02;RATE_SHORTFALL
G2_r8_rep3,C,1785525279.621,1785525422.932,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,8,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_r8_rep3.json",results/raw/sessionC/bench/G2_r8_rep3.json,ok,achieved=4.66;RATE_SHORTFALL
G2_rinf_rep1,C,1785525424.940,1785525555.568,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,inf,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_rinf_rep1.json",results/raw/sessionC/bench/G2_rinf_rep1.json,ok,achieved=4.71
G2_rinf_rep2,C,1785525557.577,1785525693.177,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,inf,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_rinf_rep2.json",results/raw/sessionC/bench/G2_rinf_rep2.json,ok,achieved=6.37
G2_rinf_rep3,C,1785525695.185,1785525825.944,Qwen/Qwen2.5-7B-Instruct,sharegpt,2,inf,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G2_rinf_rep3.json",results/raw/sessionC/bench/G2_rinf_rep3.json,ok,achieved=5.02
BOOT3_Qwen2.5-7B-Instruct_tp4,C,1785526177.064,1785526264.197,Qwen/Qwen2.5-7B-Instruct,random,4,inf,,on,0,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name random --num-prompts 20 --request-rate inf --seed 42 --random-input-len 128 --random-output-len 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename BOOT3_Qwen2.5-7B-Instruct_tp4.json",,boot_warmup,discard
G4_r1_rep1,C,1785526264.207,1785526551.386,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,1,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r1_rep1.json",results/raw/sessionC/bench/G4_r1_rep1.json,ok,achieved=1.00
G4_r1_rep2,C,1785526553.395,1785526846.965,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,1,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r1_rep2.json",results/raw/sessionC/bench/G4_r1_rep2.json,ok,achieved=0.98
G4_r1_rep3,C,1785526848.974,1785527135.678,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,1,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r1_rep3.json",results/raw/sessionC/bench/G4_r1_rep3.json,ok,achieved=1.00
G4_r2_rep1,C,1785527137.686,1785527327.356,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,2,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r2_rep1.json",results/raw/sessionC/bench/G4_r2_rep1.json,ok,achieved=1.92
G4_r2_rep2,C,1785527329.364,1785527517.010,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,2,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r2_rep2.json",results/raw/sessionC/bench/G4_r2_rep2.json,ok,achieved=1.94
G4_r2_rep3,C,1785527519.019,1785527706.358,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,2,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 2 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r2_rep3.json",results/raw/sessionC/bench/G4_r2_rep3.json,ok,achieved=1.91
G4_r3_rep1,C,1785527708.368,1785527868.889,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,3,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r3_rep1.json",results/raw/sessionC/bench/G4_r3_rep1.json,ok,achieved=2.73
G4_r3_rep2,C,1785527870.899,1785528037.048,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,3,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r3_rep2.json",results/raw/sessionC/bench/G4_r3_rep2.json,ok,achieved=2.77
G4_r3_rep3,C,1785528039.063,1785528227.734,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,3,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 3 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r3_rep3.json",results/raw/sessionC/bench/G4_r3_rep3.json,ok,achieved=2.78
G4_r4_rep1,C,1785528229.743,1785528397.297,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,4,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r4_rep1.json",results/raw/sessionC/bench/G4_r4_rep1.json,ok,achieved=3.42;RATE_SHORTFALL
G4_r4_rep2,C,1785528399.331,1785528570.183,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,4,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r4_rep2.json",results/raw/sessionC/bench/G4_r4_rep2.json,ok,achieved=3.50;RATE_SHORTFALL
G4_r4_rep3,C,1785528572.193,1785528740.785,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,4,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 4 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r4_rep3.json",results/raw/sessionC/bench/G4_r4_rep3.json,ok,achieved=3.59;RATE_SHORTFALL
G4_r5_rep1,C,1785528742.807,1785528929.349,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,5,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r5_rep1.json",results/raw/sessionC/bench/G4_r5_rep1.json,ok,achieved=4.01;RATE_SHORTFALL
G4_r5_rep2,C,1785528931.359,1785529101.048,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,5,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r5_rep2.json",results/raw/sessionC/bench/G4_r5_rep2.json,ok,achieved=4.07;RATE_SHORTFALL
G4_r5_rep3,C,1785529103.056,1785529259.497,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,5,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 5 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r5_rep3.json",results/raw/sessionC/bench/G4_r5_rep3.json,ok,achieved=4.26;RATE_SHORTFALL
G4_r6_rep1,C,1785529261.510,1785529421.234,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,6,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r6_rep1.json",results/raw/sessionC/bench/G4_r6_rep1.json,ok,achieved=4.60;RATE_SHORTFALL
G4_r6_rep2,C,1785529423.243,1785529585.502,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,6,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r6_rep2.json",results/raw/sessionC/bench/G4_r6_rep2.json,ok,achieved=4.64;RATE_SHORTFALL
G4_r6_rep3,C,1785529587.514,1785529750.747,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,6,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 6 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r6_rep3.json",results/raw/sessionC/bench/G4_r6_rep3.json,ok,achieved=4.78;RATE_SHORTFALL
G4_r8_rep1,C,1785529752.757,1785529892.394,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,8,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r8_rep1.json",results/raw/sessionC/bench/G4_r8_rep1.json,ok,achieved=5.34;RATE_SHORTFALL
G4_r8_rep2,C,1785529894.408,1785530065.229,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,8,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r8_rep2.json",results/raw/sessionC/bench/G4_r8_rep2.json,ok,achieved=5.45;RATE_SHORTFALL
G4_r8_rep3,C,1785530067.236,1785530196.284,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,8,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 8 --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_r8_rep3.json",results/raw/sessionC/bench/G4_r8_rep3.json,ok,achieved=5.23;RATE_SHORTFALL
G4_rinf_rep1,C,1785530198.291,1785530323.387,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,inf,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_rinf_rep1.json",results/raw/sessionC/bench/G4_rinf_rep1.json,ok,achieved=5.30
G4_rinf_rep2,C,1785530325.395,1785530477.062,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,inf,,on,2,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 2 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_rinf_rep2.json",results/raw/sessionC/bench/G4_rinf_rep2.json,ok,achieved=6.48
G4_rinf_rep3,C,1785530479.071,1785530660.444,Qwen/Qwen2.5-7B-Instruct,sharegpt,4,inf,,on,3,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate inf --seed 3 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionC/bench --result-filename G4_rinf_rep3.json",results/raw/sessionC/bench/G4_rinf_rep3.json,ok,achieved=5.60
BOOT1_Qwen2.5-7B-Instruct_tp1,D,1785713928.660,1785714163.816,Qwen/Qwen2.5-7B-Instruct,random,1,inf,,on,0,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name random --num-prompts 20 --request-rate inf --seed 42 --random-input-len 128 --random-output-len 64 --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename BOOT1_Qwen2.5-7B-Instruct_tp1.json",,boot_warmup,discard,2
P1_r1_rep1,D,1785714163.831,1785714649.502,Qwen/Qwen2.5-7B-Instruct,sharegpt,1,1,,on,1,"vllm bench serve --model Qwen/Qwen2.5-7B-Instruct --host 127.0.0.1 --port 8000 --dataset-name sharegpt --num-prompts 200 --request-rate 1 --seed 1 --dataset-path /workspace/ShareGPT_V3_unfiltered_cleaned_split.json --num-warmups 30 --temperature 0 --ignore-eos --percentile-metrics ttft,tpot,itl,e2el --metric-percentiles 50,95,99 --save-result --result-dir results/raw/sessionD/bench --result-filename P1_r1_rep1.json",results/raw/sessionD/bench/P1_r1_rep1.json,ok,achieved=0.94,2
